   +0.113548    -0.000028    +0.000000
   +0.113583    -0.000028    +0.000000
   +0.113616    -0.000028    +0.000000
   +0.113644    -0.000028    +0.000000
   +0.113670    -0.000028    +0.000000
   +0.113695    -0.000028    +0.000000
   +0.113721    -0.000028    +0.000000
   +0.113748    -0.000028    +0.000000
   +0.113777    -0.000028    +0.000000
   +0.113808    -0.000028    +0.000000
   +0.113841    -0.000028    +0.000000
   +0.113876    -0.000029    +0.000000
   +0.113909    -0.000029    +0.000000
   +0.113941    -0.000029    +0.000000
   +0.113975    -0.000030    +0.000000
   +0.114009    -0.000030    +0.000000
   +0.114042    -0.000030    +0.000000
   +0.114076    -0.000030    +0.000000
   +0.114115    -0.000031    +0.000000
   +0.114155    -0.000031    +0.000000
   +0.114192    -0.000031    +0.000000
   +0.114226    -0.000031    +0.000000
   +0.114259    -0.000031    +0.000000
   +0.114290    -0.000031    +0.000000
   +0.114321    -0.000031    +0.000000
   +0.114351    -0.000031    +0.000000
   +0.114385    -0.000031    +0.000000
   +0.114423    -0.000031    +0.000000
   +0.114464    -0.000031    +0.000000
   +0.114505    -0.000029    +0.000000
   +0.114547    -0.000029    +0.000000
   +0.114588    -0.000029    +0.000000
   +0.114629    -0.000029    +0.000000
   +0.114669    -0.000028    +0.000000
   +0.114707    -0.000027    +0.000000
   +0.114744    -0.000026    +0.000000
   +0.114782    -0.000026    +0.000000
   +0.114820    -0.000026    +0.000000
   +0.114858    -0.000026    +0.000000
   +0.114896    -0.000025    +0.000000
   +0.114933    -0.000025    +0.000000
   +0.114969    -0.000024    +0.000000
   +0.115004    -0.000024    +0.000000
   +0.115038    -0.000024    +0.000000
   +0.115070    -0.000024    +0.000000
   +0.115101    -0.000024    +0.000000
   +0.115132    -0.000024    +0.000000
   +0.115160    -0.000024    +0.000000
   +0.115185    -0.000024    +0.000000
   +0.115207    -0.000023    +0.000000
   +0.115227    -0.000023    +0.000000
   +0.115246    -0.000023    +0.000000
   +0.115264    -0.000023    +0.000000
   +0.115278    -0.000023    +0.000000
   +0.115288    -0.000023    +0.000000
   +0.115293    -0.000023    +0.000000
   +0.115297    -0.000022    +0.000000
   +0.115299    -0.000022    +0.000000
   +0.115301    -0.000022    +0.000000
   +0.115303    -0.000022    +0.000000
   +0.115305    -0.000022    +0.000000
   +0.115308    -0.000022    +0.000000
   +0.115315    -0.000022    +0.000000
   +0.115323    -0.000022    +0.000000
   +0.115328    -0.000022    +0.000000
   +0.115330    -0.000022    +0.000000
   +0.115330    -0.000022    +0.000000
   +0.115328    -0.000022    +0.000000
   +0.115321    -0.000022    +0.000000
   +0.115307    -0.000021    +0.000000
   +0.115289    -0.000021    +0.000000
   +0.115269    -0.000021    +0.000000
   +0.115249    -0.000021    +0.000000
   +0.115229    -0.000021    +0.000000
   +0.115208    -0.000021    +0.000000
   +0.115184    -0.000021    +0.000000
   +0.115158    -0.000020    +0.000000
   +0.115131    -0.000020    +0.000000
   +0.115101    -0.000020    +0.000000
   +0.115069    -0.000020    +0.000000
   +0.115035    -0.000020    +0.000000
   +0.115000    -0.000020    +0.000000
   +0.114963    -0.000020    +0.000000
   +0.114925    -0.000020    +0.000000
   +0.114884    -0.000019    +0.000000
   +0.114842    -0.000019    +0.000000
   +0.114798    -0.000019    +0.000000
   +0.114753    -0.000019    +0.000000
   +0.114709    -0.000019    +0.000000
   +0.114667    -0.000019    +0.000000
   +0.114626    -0.000019    +0.000000
   +0.114587    -0.000019    +0.000000
   +0.114546    -0.000019    +0.000000
   +0.114501    -0.000019    +0.000000
   +0.114453    -0.000019    +0.000000
   +0.114402    -0.000019    +0.000000
   +0.114351    -0.000019    +0.000000
   +0.114299    -0.000019    +0.000000
   +0.114245    -0.000019    +0.000000
   +0.114191    -0.000019    +0.000000
   +0.114135    -0.000019    +0.000000
   +0.114080    -0.000019    +0.000000
   +0.114026    -0.000019    +0.000000
   +0.113973    -0.000019    +0.000000
   +0.113919    -0.000019    +0.000000
   +0.113865    -0.000019    +0.000000
   +0.113809    -0.000019    +0.000000
   +0.113754    -0.000020    +0.000000
   +0.113700    -0.000020    +0.000000
   +0.113645    -0.000021    +0.000000
   +0.113588    -0.000021    +0.000000
   +0.113530    -0.000021    +0.000000
   +0.113470    -0.000021    +0.000000
   +0.113409    -0.000021    +0.000000
   +0.113347    -0.000021    +0.000000
   +0.113284    -0.000021    +0.000000
   +0.113221    -0.000021    +0.000000
   +0.113157    -0.000021    +0.000000
   +0.113094    -0.000021    +0.000000
   +0.113032    -0.000021    +0.000000
   +0.112968    -0.000021    +0.000000
   +0.112901    -0.000021    +0.000000
   +0.112830    -0.000021    +0.000000
   +0.112755    -0.000021    +0.000000
   +0.112678    -0.000021    +0.000000
   +0.112603    -0.000022    +0.000000
   +0.112531    -0.000021    +0.000000
   +0.112462    -0.000022    +0.000000
   +0.112396    -0.000022    +0.000000
   +0.112332    -0.000022    +0.000000
   +0.112268    -0.000022    +0.000000
   +0.112207    -0.000022    +0.000000
   +0.112148    -0.000022    +0.000000
   +0.112089    -0.000022    +0.000000
   +0.112030    -0.000022    +0.000000
   +0.111973    -0.000022    +0.000000
   +0.111919    -0.000022    +0.000000
   +0.111870    -0.000023    +0.000000
   +0.111823    -0.000023    +0.000000
   +0.111775    -0.000023    +0.000000
   +0.111724    -0.000024    +0.000000
   +0.111673    -0.000024    +0.000000
   +0.111621    -0.000024    +0.000000
   +0.111566    -0.000024    +0.000000
   +0.111511    -0.000025    +0.000000
   +0.111456    -0.000025    +0.000000
   +0.111404    -0.000025    +0.000000
   +0.111354    -0.000025    +0.000000
   +0.111303    -0.000025    +0.000000
   +0.111251    -0.000025    +0.000000
   +0.111199    -0.000025    +0.000000
   +0.111149    -0.000025    +0.000000
   +0.111101    -0.000025    +0.000000
   +0.111055    -0.000025    +0.000000
   +0.111011    -0.000025    +0.000000
   +0.110968    -0.000025    +0.000000
   +0.110926    -0.000025    +0.000000
   +0.110884    -0.000025    +0.000000
   +0.110845    -0.000025    +0.000000
   +0.110809    -0.000025    +0.000000
   +0.110779    -0.000025    +0.000000
   +0.110757    -0.000025    +0.000000
   +0.110740    -0.000026    +0.000000
   +0.110726    -0.000026    +0.000000
   +0.110716    -0.000026    +0.000000
   +0.110709    -0.000026    +0.000000
   +0.110709    -0.000026    +0.000000
   +0.110713    -0.000026    +0.000000
   +0.110721    -0.000026    +0.000000
   +0.110732    -0.000026    +0.000000
   +0.110742    -0.000026    +0.000000
   +0.110750    -0.000026    +0.000000
   +0.110755    -0.000026    +0.000000
   +0.110757    -0.000026    +0.000000
   +0.110756    -0.000026    +0.000000
   +0.110754    -0.000026    +0.000000
   +0.110753    -0.000026    +0.000000
   +0.110754    -0.000026    +0.000000
   +0.110757    -0.000026    +0.000000
   +0.110760    -0.000026    +0.000000
   +0.110763    -0.000026    +0.000000
   +0.110763    -0.000026    +0.000000
   +0.110762    -0.000026    +0.000000
   +0.110762    -0.000026    +0.000000
   +0.110765    -0.000026    +0.000000
   +0.110769    -0.000026    +0.000000
   +0.110772    -0.000026    +0.000000
   +0.110773    -0.000026    +0.000000
   +0.110771    -0.000026    +0.000000
   +0.110764    -0.000027    +0.000000
   +0.110753    -0.000027    +0.000000
   +0.110740    -0.000027    +0.000000
   +0.110729    -0.000027    +0.000000
   +0.110718    -0.000026    +0.000000
   +0.110711    -0.000026    +0.000000
   +0.110704    -0.000026    +0.000000
   +0.110693    -0.000026    +0.000000
   +0.110677    -0.000025    +0.000000
   +0.110658    -0.000025    +0.000000
   +0.110640    -0.000025    +0.000000
   +0.110622    -0.000025    +0.000000
   +0.110603    -0.000025    +0.000000
   +0.110581    -0.000025    +0.000000
   +0.110554    -0.000025    +0.000000
   +0.110520    -0.000025    +0.000000
   +0.110482    -0.000025    +0.000000
   +0.110442    -0.000024    +0.000000
   +0.110402    -0.000024    +0.000000
   +0.110363    -0.000024    +0.000000
   +0.110323    -0.000024    +0.000000
   +0.110283    -0.000024    +0.000000
   +0.110243    -0.000024    +0.000000
   +0.110203    -0.000024    +0.000000
   +0.110164    -0.000024    +0.000000
   +0.110127    -0.000024    +0.000000
   +0.110093    -0.000023    +0.000000
   +0.110065    -0.000023    +0.000000
   +0.110038    -0.000023    +0.000000
   +0.110012    -0.000023    +0.000000
   +0.109984    -0.000023    +0.000000
   +0.109957    -0.000023    +0.000000
   +0.109932    -0.000023    +0.000000
   +0.109912    -0.000023    +0.000000
   +0.109897    -0.000022    +0.000000
   +0.109884    -0.000022    +0.000000
   +0.109869    -0.000022    +0.000000
   +0.109855    -0.000021    +0.000000
   +0.109845    -0.000021    +0.000000
   +0.109838    -0.000021    +0.000000
   +0.109831    -0.000021    +0.000000
   +0.109823    -0.000021    +0.000000
   +0.109812    -0.000021    +0.000000
   +0.109799    -0.000021    +0.000000
   +0.109784    -0.000021    +0.000000
   +0.109769    -0.000022    +0.000000
   +0.109753    -0.000022    +0.000000
   +0.109736    -0.000022    +0.000000
   +0.109717    -0.000022    +0.000000
   +0.109699    -0.000023    +0.000000
   +0.109686    -0.000023    +0.000000
   +0.109674    -0.000023    +0.000000
   +0.109663    -0.000022    +0.000000
   +0.109652    -0.000022    +0.000000
   +0.109643    -0.000022    +0.000000
   +0.109633    -0.000022    +0.000000
   +0.109623    -0.000022    +0.000000
   +0.109613    -0.000022    +0.000000
   +0.109605    -0.000022    +0.000000
   +0.109599    -0.000022    +0.000000
   +0.109595    -0.000022    +0.000000
   +0.109594    -0.000022    +0.000000
   +0.109594    -0.000022    +0.000000
   +0.109592    -0.000022    +0.000000
   +0.109591    -0.000022    +0.000000
   +0.109595    -0.000023    +0.000000
   +0.109604    -0.000023    +0.000000
   +0.109615    -0.000023    +0.000000
   +0.109629    -0.000023    +0.000000
   +0.109646    -0.000023    +0.000000
   +0.109663    -0.000023    +0.000000
   +0.109679    -0.000023    +0.000000
   +0.109694    -0.000023    +0.000000
   +0.109708    -0.000023    +0.000000
   +0.109719    -0.000023    +0.000000
   +0.109728    -0.000023    +0.000000
   +0.109735    -0.000023    +0.000000
   +0.109738    -0.000023    +0.000000
   +0.109741    -0.000023    +0.000000
   +0.109746    -0.000023    +0.000000
   +0.109750    -0.000023    +0.000000
   +0.109753    -0.000023    +0.000000
   +0.109752    -0.000024    +0.000000
   +0.109750    -0.000024    +0.000000
   +0.109749    -0.000024    +0.000000
   +0.109753    -0.000024    +0.000000
   +0.109761    -0.000024    +0.000000
   +0.109771    -0.000024    +0.000000
   +0.109783    -0.000024    +0.000000
   +0.109795    -0.000024    +0.000000
   +0.109807    -0.000024    +0.000000
   +0.109820    -0.000024    +0.000000
   +0.109833    -0.000024    +0.000000
   +0.109848    -0.000024    +0.000000
   +0.109864    -0.000024    +0.000000
   +0.109881    -0.000024    +0.000000
   +0.109900    -0.000024    +0.000000
   +0.109919    -0.000024    +0.000000
   +0.109934    -0.000024    +0.000000
   +0.109947    -0.000024    +0.000000
   +0.109958    -0.000024    +0.000000
   +0.109966    -0.000024    +0.000000
   +0.109972    -0.000025    +0.000000
   +0.109977    -0.000025    +0.000000
   +0.109982    -0.000025    +0.000000
   +0.109987    -0.000025    +0.000000
   +0.109992    -0.000025    +0.000000
   +0.109998    -0.000026    +0.000000
   +0.110004    -0.000026    +0.000000
   +0.110009    -0.000026    +0.000000
   +0.110015    -0.000026    +0.000000
   +0.110020    -0.000026    +0.000000
   +0.110026    -0.000026    +0.000000
   +0.110035    -0.000026    +0.000000
   +0.110050    -0.000027    +0.000000
   +0.110067    -0.000027    +0.000000
   +0.110083    -0.000027    +0.000000
   +0.110104    -0.000027    +0.000000
   +0.110131    -0.000027    +0.000000
   +0.110165    -0.000027    +0.000000
   +0.110202    -0.000027    +0.000000
   +0.110241    -0.000028    +0.000000
   +0.110279    -0.000028    +0.000000
   +0.110316    -0.000028    +0.000000
   +0.110356    -0.000029    +0.000000
   +0.110398    -0.000029    +0.000000
   +0.110441    -0.000029    +0.000000
   +0.110481    -0.000029    +0.000000
   +0.110521    -0.000029    +0.000000
   +0.110562    -0.000029    +0.000000
   +0.110601    -0.000029    +0.000000
   +0.110640    -0.000029    +0.000000
   +0.110678    -0.000029    +0.000000
   +0.110714    -0.000029    +0.000000
   +0.110747    -0.000029    +0.000000
   +0.110779    -0.000029    +0.000000
   +0.110810    -0.000029    +0.000000
   +0.110841    -0.000030    +0.000000
   +0.110870    -0.000030    +0.000000
   +0.110899    -0.000030    +0.000000
   +0.110927    -0.000030    +0.000000
   +0.110958    -0.000030    +0.000000
   +0.110992    -0.000030    +0.000000
   +0.111028    -0.000030    +0.000000
   +0.111061    -0.000030    +0.000000
   +0.111091    -0.000030    +0.000000
   +0.111117    -0.000030    +0.000000
   +0.111138    -0.000030    +0.000000
   +0.111157    -0.000030    +0.000000
   +0.111176    -0.000030    +0.000000
   +0.111197    -0.000030    +0.000000
   +0.111217    -0.000030    +0.000000
   +0.111237    -0.000030    +0.000000
   +0.111259    -0.000030    +0.000000
   +0.111284    -0.000030    +0.000000
   +0.111307    -0.000030    +0.000000
   +0.111328    -0.000031    +0.000000
   +0.111347    -0.000031    +0.000000
   +0.111366    -0.000031    +0.000000
   +0.111387    -0.000031    +0.000000
   +0.111410    -0.000031    +0.000000
   +0.111435    -0.000031    +0.000000
   +0.111461    -0.000031    +0.000000
   +0.111489    -0.000031    +0.000000
   +0.111516    -0.000031    +0.000000
   +0.111541    -0.000031    +0.000000
   +0.111567    -0.000031    +0.000000
   +0.111592    -0.000031    +0.000000
   +0.111613    -0.000031    +0.000000
   +0.111630    -0.000031    +0.000000
   +0.111641    -0.000031    +0.000000
   +0.111646    -0.000031    +0.000000
   +0.111647    -0.000031    +0.000000
   +0.111643    -0.000030    +0.000000
   +0.111636    -0.000030    +0.000000
   +0.111626    -0.000030    +0.000000
   +0.111616    -0.000030    +0.000000
   +0.111611    -0.000030    +0.000000
   +0.111609    -0.000030    +0.000000
   +0.111612    -0.000030    +0.000000
   +0.111620    -0.000030    +0.000000
   +0.111631    -0.000030    +0.000000
   +0.111643    -0.000030    +0.000000
   +0.111655    -0.000030    +0.000000
   +0.111667    -0.000029    +0.000000
   +0.111681    -0.000029    +0.000000
   +0.111695    -0.000029    +0.000000
   +0.111711    -0.000029    +0.000000
   +0.111727    -0.000029    +0.000000
   +0.111745    -0.000029    +0.000000
   +0.111763    -0.000029    +0.000000
   +0.111782    -0.000029    +0.000000
   +0.111800    -0.000029    +0.000000
   +0.111816    -0.000029    +0.000000
   +0.111835    -0.000029    +0.000000
   +0.111860    -0.000028    +0.000000
   +0.111890    -0.000028    +0.000000
   +0.111922    -0.000028    +0.000000
   +0.111954    -0.000028    +0.000000
   +0.111988    -0.000028    +0.000000
   +0.112023    -0.000028    +0.000000
   +0.112058    -0.000028    +0.000000
   +0.112095    -0.000028    +0.000000
   +0.112135    -0.000028    +0.000000
   +0.112177    -0.000028    +0.000000
   +0.112220    -0.000028    +0.000000
   +0.112267    -0.000027    +0.000000
   +0.112317    -0.000027    +0.000000
   +0.112368    -0.000027    +0.000000
   +0.112420    -0.000027    +0.000000
   +0.112475    -0.000027    +0.000000
   +0.112532    -0.000027    +0.000000
   +0.112589    -0.000027    +0.000000
   +0.112644    -0.000027    +0.000000
   +0.112699    -0.000026    +0.000000
   +0.112755    -0.000026    +0.000000
   +0.112815    -0.000027    +0.000000
   +0.112878    -0.000027    +0.000000
   +0.112941    -0.000027    +0.000000
   +0.113002    -0.000027    +0.000000
   +0.113059    -0.000028    +0.000000
   +0.113111    -0.000028    +0.000000
   +0.113158    -0.000028    +0.000000
   +0.113203    -0.000028    +0.000000
   +0.113244    -0.000028    +0.000000
   +0.113283    -0.000027    +0.000000
   +0.113322    -0.000027    +0.000000
   +0.113360    -0.000027    +0.000000
   +0.113396    -0.000027    +0.000000
   +0.113433    -0.000027    +0.000000
   +0.113473    -0.000027    +0.000000
   +0.113515    -0.000027    +0.000000
   +0.113556    -0.000027    +0.000000
   +0.113596    -0.000027    +0.000000
   +0.113636    -0.000027    +0.000000
   +0.113676    -0.000027    +0.000000
   +0.113715    -0.000027    +0.000000
   +0.113754    -0.000027    +0.000000
   +0.113794    -0.000028    +0.000000
   +0.113834    -0.000028    +0.000000
   +0.113876    -0.000028    +0.000000
   +0.113922    -0.000028    +0.000000
   +0.113973    -0.000028    +0.000000
   +0.114026    -0.000028    +0.000000
   +0.114083    -0.000028    +0.000000
   +0.114141    -0.000028    +0.000000
   +0.114200    -0.000028    +0.000000
   +0.114260    -0.000029    +0.000000
   +0.114323    -0.000029    +0.000000
   +0.114392    -0.000030    +0.000000
   +0.114462    -0.000030    +0.000000
   +0.114532    -0.000030    +0.000000
   +0.114601    -0.000030    +0.000000
   +0.114669    -0.000031    +0.000000
   +0.114737    -0.000031    +0.000000
   +0.114803    -0.000031    +0.000000
   +0.114869    -0.000031    +0.000000
   +0.114934    -0.000031    +0.000000
   +0.114999    -0.000031    +0.000000
   +0.115066    -0.000031    +0.000000
   +0.115136    -0.000031    +0.000000
   +0.115207    -0.000031    +0.000000
   +0.115278    -0.000031    +0.000000
   +0.115350    -0.000031    +0.000000
   +0.115421    -0.000031    +0.000000
   +0.115491    -0.000031    +0.000000
   +0.115558    -0.000031    +0.000000
   +0.115621    -0.000031    +0.000000
   +0.115680    -0.000031    +0.000000
   +0.115738    -0.000031    +0.000000
   +0.115794    -0.000031    +0.000000
   +0.115848    -0.000031    +0.000000
   +0.115899    -0.000031    +0.000000
   +0.115950    -0.000031    +0.000000
   +0.116001    -0.000031    +0.000000
   +0.116052    -0.000031    +0.000000
   +0.116103    -0.000031    +0.000000
   +0.116154    -0.000031    +0.000000
   +0.116203    -0.000030    +0.000000
   +0.116252    -0.000030    +0.000000
   +0.116300    -0.000030    +0.000000
   +0.116346    -0.000031    +0.000000
   +0.116391    -0.000031    +0.000000
   +0.116434    -0.000031    +0.000000
   +0.116477    -0.000031    +0.000000
   +0.116522    -0.000031    +0.000000
   +0.116570    -0.000031    +0.000000
   +0.116619    -0.000031    +0.000000
   +0.116668    -0.000031    +0.000000
   +0.116715    -0.000031    +0.000000
   +0.116761    -0.000031    +0.000000
   +0.116806    -0.000031    +0.000000
   +0.116850    -0.000031    +0.000000
   +0.116896    -0.000031    +0.000000
   +0.116943    -0.000031    +0.000000
   +0.116990    -0.000031    +0.000000
   +0.117036    -0.000031    +0.000000
   +0.117083    -0.000031    +0.000000
   +0.117129    -0.000030    +0.000000
   +0.117173    -0.000030    +0.000000
   +0.117213    -0.000030    +0.000000
   +0.117252    -0.000030    +0.000000
   +0.117293    -0.000030    +0.000000
   +0.117335    -0.000030    +0.000000
   +0.117377    -0.000030    +0.000000
   +0.117418    -0.000030    +0.000000
   +0.117458    -0.000030    +0.000000
   +0.117499    -0.000030    +0.000000
   +0.117542    -0.000030    +0.000000
   +0.117590    -0.000030    +0.000000
   +0.117642    -0.000030    +0.000000
   +0.117695    -0.000030    +0.000000
   +0.117747    -0.000030    +0.000000
   +0.117798    -0.000030    +0.000000
   +0.117849    -0.000030    +0.000000
   +0.117902    -0.000030    +0.000000
   +0.117959    -0.000030    +0.000000
   +0.118018    -0.000029    +0.000000
   +0.118080    -0.000029    +0.000000
   +0.118145    -0.000028    +0.000000
   +0.118216    -0.000027    +0.000000
   +0.118291    -0.000027    +0.000000
   +0.118367    -0.000027    +0.000000
   +0.118443    -0.000027    +0.000000
   +0.118517    -0.000027    +0.000000
   +0.118589    -0.000027    +0.000000
   +0.118657    -0.000027    +0.000000
   +0.118721    -0.000027    +0.000000
   +0.118781    -0.000027    +0.000000
   +0.118838    -0.000027    +0.000000
   +0.118892    -0.000027    +0.000000
   +0.118946    -0.000027    +0.000000
   +0.119005    -0.000027    +0.000000
   +0.119072    -0.000026    +0.000000
   +0.119143    -0.000026    +0.000000
   +0.119214    -0.000026    +0.000000
   +0.119287    -0.000026    +0.000000
   +0.119365    -0.000026    +0.000000
   +0.119444    -0.000026    +0.000000
   +0.119520    -0.000026    +0.000000
   +0.119593    -0.000026    +0.000000
   +0.119666    -0.000026    +0.000000
   +0.119738    -0.000026    +0.000000
   +0.119808    -0.000026    +0.000000
   +0.119879    -0.000026    +0.000000
   +0.119949    -0.000026    +0.000000
   +0.120018    -0.000026    +0.000000
   +0.120082    -0.000025    +0.000000
   +0.120143    -0.000025    +0.000000
   +0.120201    -0.000025    +0.000000
   +0.120255    -0.000024    +0.000000
   +0.120306    -0.000024    +0.000000
   +0.120353    -0.000024    +0.000000
   +0.120396    -0.000023    +0.000000
   +0.120437    -0.000023    +0.000000
   +0.120476    -0.000023    +0.000000
   +0.120515    -0.000023    +0.000000
   +0.120554    -0.000023    +0.000000
   +0.120592    -0.000023    +0.000000
   +0.120628    -0.000023    +0.000000
   +0.120663    -0.000023    +0.000000
   +0.120697    -0.000023    +0.000000
   +0.120730    -0.000023    +0.000000
   +0.120761    -0.000023    +0.000000
   +0.120788    -0.000023    +0.000000
   +0.120813    -0.000023    +0.000000
   +0.120837    -0.000024    +0.000000
   +0.120860    -0.000024    +0.000000
   +0.120883    -0.000025    +0.000000
   +0.120905    -0.000025    +0.000000
   +0.120925    -0.000025    +0.000000
   +0.120945    -0.000025    +0.000000
   +0.120968    -0.000025    +0.000000
   +0.120989    -0.000025    +0.000000
   +0.121008    -0.000026    +0.000000
   +0.121022    -0.000027    +0.000000
   +0.121028    -0.000028    +0.000000
   +0.121030    -0.000028    +0.000000
   +0.121029    -0.000028    +0.000000
   +0.121030    -0.000028    +0.000000
   +0.121031    -0.000029    +0.000000
   +0.121031    -0.000029    +0.000000
   +0.121031    -0.000029    +0.000000
   +0.121033    -0.000029    +0.000000
   +0.121035    -0.000029    +0.000000
   +0.121037    -0.000029    +0.000000
   +0.121039    -0.000030    +0.000000
   +0.121042    -0.000031    +0.000000
   +0.121045    -0.000032    +0.000000
   +0.121047    -0.000033    +0.000000
   +0.121050    -0.000033    +0.000000
   +0.121057    -0.000033    +0.000000
   +0.121065    -0.000033    +0.000000
   +0.121071    -0.000033    +0.000000
   +0.121078    -0.000033    +0.000000
   +0.121087    -0.000033    +0.000000
   +0.121096    -0.000033    +0.000000
   +0.121108    -0.000033    +0.000000
   +0.121123    -0.000033    +0.000000
   +0.121140    -0.000034    +0.000000
   +0.121157    -0.000035    +0.000000
   +0.121174    -0.000036    +0.000000
   +0.121190    -0.000036    +0.000000
   +0.121204    -0.000037    +0.000000
   +0.121217    -0.000037    +0.000000
   +0.121230    -0.000037    +0.000000
   +0.121241    -0.000037    +0.000000
   +0.121250    -0.000038    +0.000000
   +0.121258    -0.000038    +0.000000
   +0.121262    -0.000038    +0.000000
   +0.121265    -0.000038    +0.000000
   +0.121268    -0.000038    +0.000000
   +0.121272    -0.000038    +0.000000
   +0.121277    -0.000038    +0.000000
   +0.121286    -0.000038    +0.000000
   +0.121297    -0.000038    +0.000000
   +0.121309    -0.000038    +0.000000
   +0.121321    -0.000038    +0.000000
   +0.121334    -0.000038    +0.000000
   +0.121348    -0.000038    +0.000000
   +0.121361    -0.000038    +0.000000
   +0.121373    -0.000038    +0.000000
   +0.121381    -0.000039    +0.000000
   +0.121388    -0.000038    +0.000000
   +0.121393    -0.000038    +0.000000
   +0.121395    -0.000039    +0.000000
   +0.121392    -0.000039    +0.000000
   +0.121385    -0.000039    +0.000000
   +0.121374    -0.000039    +0.000000
   +0.121359    -0.000039    +0.000000
   +0.121341    -0.000039    +0.000000
   +0.121323    -0.000039    +0.000000
   +0.121305    -0.000039    +0.000000
   +0.121287    -0.000038    +0.000000
   +0.121270    -0.000038    +0.000000
   +0.121257    -0.000038    +0.000000
   +0.121247    -0.000038    +0.000000
   +0.121235    -0.000038    +0.000000
   +0.121222    -0.000038    +0.000000
   +0.121208    -0.000038    +0.000000
   +0.121192    -0.000038    +0.000000
   +0.121170    -0.000038    +0.000000
   +0.121145    -0.000037    +0.000000
   +0.121117    -0.000037    +0.000000
   +0.121088    -0.000037    +0.000000
   +0.121059    -0.000037    +0.000000
   +0.121030    -0.000036    +0.000000
   +0.121000    -0.000036    +0.000000
   +0.120969    -0.000036    +0.000000
   +0.120934    -0.000035    +0.000000
   +0.120896    -0.000035    +0.000000
   +0.120856    -0.000035    +0.000000
   +0.120813    -0.000035    +0.000000
   +0.120769    -0.000035    +0.000000
   +0.120723    -0.000035    +0.000000
   +0.120677    -0.000035    +0.000000
   +0.120635    -0.000035    +0.000000
   +0.120596    -0.000035    +0.000000
   +0.120559    -0.000035    +0.000000
   +0.120523    -0.000035    +0.000000
